% Data generated on Wed Nov 18 22:18:52 GMT 2015
% by find-and-format
% produced by Daniel Playle (dan@dan.re)
%
@RELATION gdp

@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE y1 NUMERIC
@ATTRIBUTE z1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE y2 NUMERIC
@ATTRIBUTE z2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE y3 NUMERIC
@ATTRIBUTE z3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE y4 NUMERIC
@ATTRIBUTE z4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE y5 NUMERIC
@ATTRIBUTE z5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE y6 NUMERIC
@ATTRIBUTE z6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE y7 NUMERIC
@ATTRIBUTE z7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE y8 NUMERIC
@ATTRIBUTE z8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE y9 NUMERIC
@ATTRIBUTE z9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE y10 NUMERIC
@ATTRIBUTE z10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE y11 NUMERIC
@ATTRIBUTE z11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE y12 NUMERIC
@ATTRIBUTE z12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE y13 NUMERIC
@ATTRIBUTE z13 NUMERIC
@ATTRIBUTE x14 NUMERIC
@ATTRIBUTE y14 NUMERIC
@ATTRIBUTE z14 NUMERIC
@ATTRIBUTE x15 NUMERIC
@ATTRIBUTE y15 NUMERIC
@ATTRIBUTE z15 NUMERIC
@ATTRIBUTE class {EX_PEAK,EX_TROU,NOT_EX}

@DATA
0.27,0.24,-1.01,1.17,0.18,-1.72,-0.13,0.41,-1.66,0.00,0.16,-1.56,-0.19,1.58,-1.08,0.19,2.61,-0.58,0.25,3.45,-0.55,-0.45,2.88,-0.35,-0.59,2.86,-0.18,-0.68,1.58,0.28,-2.01,0.58,1.10,-1.57,0.16,1.11,-1.61,0.01,1.25,-0.84,-0.23,0.80,-1.40,-0.58,1.63,EX_PEAK
0.05,-0.73,-1.45,0.16,-0.77,-1.32,-1.14,-0.61,-2.05,-0.03,0.51,-2.17,-0.79,1.47,-2.11,-0.46,1.83,-2.17,1.03,2.15,-0.45,0.49,1.47,-0.59,-0.13,2.45,-0.64,-0.54,1.99,-0.25,-0.88,2.35,-0.34,-2.12,1.96,0.94,-2.07,1.21,0.72,-2.01,0.15,1.68,-1.09,-0.30,0.92,EX_PEAK
0.27,0.80,-2.31,0.43,0.71,-2.93,0.98,0.50,-1.83,0.48,1.20,-0.43,0.71,1.41,-0.59,0.33,3.00,-0.79,-0.33,2.49,-0.73,-0.53,2.24,-0.23,-0.91,2.48,-0.05,-2.24,1.25,0.95,-1.86,0.09,0.90,-1.39,-0.01,1.21,-1.53,-0.50,1.50,-1.26,-0.30,0.99,-1.21,-0.80,1.43,EX_PEAK
1.12,-1.31,-1.67,0.75,-1.24,-1.94,0.10,-0.32,-2.25,-0.21,0.35,-0.07,-1.02,2.67,-2.88,-0.07,1.69,-2.05,0.76,1.58,-0.12,1.14,2.91,-0.58,0.67,3.21,-0.85,-0.63,1.88,0.09,-2.42,1.72,0.80,-2.16,0.90,1.11,-1.93,-0.58,1.27,-0.45,-0.52,0.32,-2.16,-0.84,2.42,EX_PEAK
-0.67,0.69,-3.57,-0.47,0.80,-3.69,1.26,0.95,-1.14,-0.13,0.28,-0.40,0.72,1.43,-0.73,-0.16,1.65,-0.69,0.21,1.96,-0.46,-0.22,2.06,-0.38,0.03,1.85,-0.35,-0.27,1.60,-0.13,-1.51,1.86,0.41,-0.94,1.58,0.23,-3.37,0.58,1.29,-1.41,0.47,0.82,-0.96,0.33,0.27,EX_PEAK
-0.11,0.94,-1.96,-0.32,1.70,-2.69,0.47,2.46,-2.28,-0.08,-0.20,-0.18,-1.14,0.41,-0.67,-0.05,1.55,-0.28,-0.15,2.02,-0.15,-0.54,2.30,-0.73,-1.14,2.05,-0.02,-1.43,1.92,0.42,-2.61,1.38,0.84,-1.68,0.61,0.84,-1.21,0.37,0.45,-0.85,-0.30,0.88,-0.83,-0.20,0.59,EX_PEAK
0.40,0.39,-3.46,-0.73,2.67,-1.76,0.26,-0.04,-2.27,-1.28,0.99,-1.38,0.53,-0.01,-1.11,0.77,0.70,-0.31,-0.20,1.43,-0.65,-0.38,2.10,-0.51,-0.32,2.24,-0.30,-1.01,2.33,0.08,-2.22,1.92,0.92,-2.20,1.81,1.00,-1.75,0.81,0.71,-1.52,-0.02,1.25,-1.20,-0.15,0.96,EX_PEAK
0.52,-1.58,-2.05,-0.94,-1.22,-1.60,1.72,-1.03,-1.78,-1.99,-0.22,-0.61,-0.86,0.74,0.59,-0.09,0.29,0.62,-1.55,2.09,-1.26,1.54,2.13,-0.62,1.82,2.98,-0.90,0.16,1.72,-0.30,1.27,1.29,-0.76,0.48,1.62,-0.87,0.39,1.12,-0.53,-0.98,0.76,0.22,-1.37,-0.20,0.53,EX_PEAK
-1.58,-0.31,1.47,-1.02,-0.68,1.13,-1.12,-1.18,1.46,-1.25,-1.74,0.92,-0.47,-1.04,0.68,-2.31,-3.58,1.06,0.21,-1.11,-0.81,-1.24,-6.73,-2.48,3.44,-1.80,-1.49,-1.48,-5.08,-1.79,2.77,-1.50,-2.58,-2.80,-0.06,-0.14,-0.25,-1.23,-1.64,1.22,-0.75,-2.28,0.27,0.24,-1.01,EX_TROU
-1.40,-0.58,1.63,-1.05,-0.67,0.94,-0.45,-0.83,0.61,-0.38,-0.92,0.29,-0.66,-1.20,0.68,-1.16,-1.25,0.22,-0.21,-1.22,-0.23,-0.19,-0.91,0.22,-0.85,-1.91,-1.40,-1.84,-0.13,1.53,2.36,-1.43,-0.57,0.91,-2.20,-0.10,-0.49,-0.40,-1.05,0.05,-0.73,-1.45,0.16,-0.77,-1.32,EX_TROU
0.02,-0.28,0.11,-1.09,-1.42,0.52,-1.25,-1.55,0.66,-0.92,-1.51,-0.42,0.45,-1.39,-0.86,1.56,-0.42,-1.20,1.75,-2.32,-2.24,2.64,-0.55,-1.81,0.03,-1.92,-0.84,0.30,-1.75,-0.86,-0.19,-0.17,-1.87,1.53,-0.20,-2.63,0.27,0.80,-2.31,0.43,0.71,-2.93,0.98,0.50,-1.83,EX_TROU
-0.82,-0.91,0.80,-0.41,-0.99,0.31,-0.34,-0.95,0.16,-0.07,-1.45,-0.71,-0.14,-1.05,-0.09,0.77,0.03,1.10,-0.23,-2.75,-1.39,1.02,-2.96,-0.54,0.14,-1.78,-1.47,1.12,-1.31,-1.67,0.75,-1.24,-1.94,0.10,-0.32,-2.25,-0.21,0.35,-0.07,-1.02,2.67,-2.88,-0.07,1.69,-2.05,EX_TROU
-2.16,-0.84,2.42,-1.18,-2.41,2.32,-2.33,-1.02,1.96,-0.05,-0.43,0.12,-0.62,-0.99,0.04,0.24,-1.05,-0.28,-2.48,-1.14,0.32,0.03,-3.65,-1.92,3.11,-0.88,-1.21,0.01,-2.39,-2.57,2.76,-2.61,-1.66,-3.06,-1.53,-0.15,-0.81,0.31,-1.67,1.02,0.91,-1.81,-0.84,1.98,-1.82,EX_TROU
-0.90,-0.96,0.71,0.12,-1.08,0.64,-1.50,-1.27,1.29,-0.20,-0.70,-0.25,0.21,-0.72,0.43,1.98,-0.96,-0.96,0.38,-1.16,0.65,-1.08,-2.22,-1.20,0.62,-1.11,-1.22,0.09,-0.96,-1.30,0.50,-1.56,-1.30,0.33,-1.51,-2.13,0.58,-0.92,-1.40,0.02,0.74,-1.32,-0.25,0.22,-1.53,EX_TROU
-0.42,-1.13,0.25,1.28,-0.75,0.08,-0.74,-1.64,-0.40,-1.36,-0.88,-0.26,-0.63,-0.01,0.23,0.57,-0.42,-0.54,-0.90,-2.10,-0.49,-0.27,-2.77,-0.93,0.11,-2.08,-1.72,0.52,-0.76,-1.79,-0.58,-0.55,-1.26,0.40,0.39,-3.46,-0.73,2.67,-1.76,0.26,-0.04,-2.27,-1.28,0.99,-1.38,EX_TROU
-0.64,-0.72,0.61,-1.08,-0.68,0.71,-0.55,-1.18,0.49,-0.11,-1.09,-0.09,-0.11,-0.86,0.21,2.13,-1.89,-0.59,0.85,0.57,0.28,-0.40,-2.78,-0.21,0.52,-1.58,-2.05,-0.94,-1.22,-1.60,1.72,-1.03,-1.78,-1.99,-0.22,-0.61,-0.86,0.74,0.59,-0.09,0.29,0.62,-1.55,2.09,-1.26,EX_TROU
0.45,-2.32,0.23,0.24,-0.79,1.00,-0.48,-0.64,1.81,-0.30,-0.26,2.06,-0.37,0.29,0.98,-0.65,-0.52,2.67,1.32,-1.08,1.61,-1.96,1.82,1.05,-0.73,1.96,0.62,-1.00,1.26,1.07,0.09,0.17,0.94,0.92,1.80,-0.55,0.99,1.42,-0.94,0.76,1.10,-0.69,1.28,1.15,-1.62,EX_PEAK
0.01,-0.35,1.21,1.72,-0.25,0.91,-1.52,0.48,3.41,1.79,1.20,1.50,-1.22,0.07,2.08,0.05,0.61,1.40,-1.11,1.15,0.67,-1.38,2.79,0.35,-0.31,1.03,0.46,0.50,0.33,-0.23,1.72,1.97,-0.12,-0.20,1.58,-0.31,1.33,1.38,-0.86,1.43,1.51,-1.51,1.30,1.26,-1.85,EX_PEAK
-0.04,1.76,0.47,-0.05,1.78,0.36,-0.20,1.51,0.38,-0.35,1.21,-0.21,-0.22,1.05,-0.51,-0.43,1.35,-1.25,0.18,1.51,-1.75,0.84,1.81,-2.38,0.96,0.36,-0.76,1.38,0.21,-1.74,2.03,0.09,-2.13,2.68,-1.81,-1.43,0.10,-0.60,-0.77,3.54,-0.92,-0.96,-0.96,-1.90,0.28,EX_PEAK
1.19,0.66,1.69,-0.36,-0.00,1.82,0.55,-0.17,1.15,0.22,0.49,0.62,0.39,1.59,0.99,-0.20,0.58,0.43,-0.27,1.23,-0.27,-0.03,2.10,0.73,0.11,0.68,-0.59,0.05,1.32,-0.44,0.07,1.58,-1.01,-0.22,0.46,0.09,0.17,1.19,-1.63,0.97,0.86,-1.32,0.90,0.54,-1.05,EX_PEAK
0.30,-0.46,2.21,-0.37,0.37,2.20,0.34,-0.17,2.22,-1.08,1.51,1.80,-0.74,0.22,0.81,-0.29,1.40,1.22,-0.42,1.01,1.11,0.65,1.88,0.02,0.31,1.35,0.07,0.57,1.55,-0.04,-0.11,1.44,-0.52,0.65,1.33,-1.05,0.94,1.15,-1.17,1.01,0.99,-1.29,2.03,0.46,-2.62,EX_PEAK
-0.62,-0.06,0.96,0.32,-0.19,0.82,0.29,0.41,1.72,0.84,-0.11,0.41,0.39,1.45,1.93,-1.21,0.25,1.87,0.32,0.12,0.77,-1.49,1.78,0.65,-1.31,2.31,0.62,-1.00,1.39,0.30,0.53,0.64,0.43,0.17,1.77,-0.63,0.44,1.64,-0.44,0.44,1.11,-0.92,0.86,0.78,-1.06,EX_PEAK
0.53,-0.58,1.38,0.79,0.92,3.74,-1.34,1.27,2.87,0.04,0.83,0.99,0.42,0.68,0.64,1.27,1.10,0.36,0.59,2.01,-0.07,-0.05,1.29,-0.08,0.22,1.24,0.07,-0.06,1.03,-0.32,-0.40,1.06,-0.60,-1.58,1.07,-0.24,0.63,0.35,0.17,-0.25,1.62,-1.91,0.95,0.76,-1.21,EX_PEAK
0.09,-1.18,1.40,1.64,-0.53,0.54,-1.65,1.11,3.80,2.45,1.64,1.30,-1.63,2.06,0.90,1.21,0.79,0.49,-0.48,3.52,0.45,-0.88,2.71,-0.07,-1.13,2.11,0.10,-0.35,1.75,-1.83,1.44,0.72,-1.28,0.53,0.98,-1.73,0.22,0.30,-0.70,1.17,0.82,-2.49,3.93,-0.25,-3.90,EX_PEAK
-0.35,-1.21,1.90,-0.44,-0.64,1.18,-0.43,-0.10,3.02,1.24,0.44,0.85,-1.67,0.68,4.46,0.82,2.42,0.53,-0.68,2.95,0.88,-0.11,1.98,0.18,0.14,1.82,-0.14,0.47,1.42,-0.83,-1.18,1.14,0.22,-0.03,1.13,-1.14,0.43,0.17,-0.21,0.86,0.92,-2.17,0.27,-0.34,-0.34,EX_PEAK
0.82,-1.18,1.11,-0.62,-0.63,1.45,1.42,-0.91,-0.08,0.51,-1.04,-0.72,1.78,3.02,1.65,-1.88,1.16,1.31,0.98,0.81,0.11,1.00,2.13,0.15,-0.15,2.06,-0.74,-0.10,1.15,0.47,0.29,0.92,-0.39,-0.14,0.70,0.13,-0.42,1.17,-2.06,0.50,-0.10,0.32,0.71,0.64,-2.64,EX_PEAK
1.10,0.81,-1.61,1.41,0.70,-1.41,1.31,0.62,-1.29,2.21,-2.66,-1.90,1.25,-1.60,-1.26,0.21,-1.32,-0.57,0.18,-1.68,-0.62,1.25,-2.69,0.16,-0.76,-1.83,0.23,0.74,-2.82,0.68,0.78,-1.26,1.21,0.15,-0.67,0.86,0.01,-0.35,1.21,1.72,-0.25,0.91,-1.52,0.48,3.41,EX_TROU
1.43,1.51,-1.51,1.30,1.26,-1.85,2.45,0.82,-2.98,1.32,-0.22,-0.97,1.23,-1.01,-1.48,3.89,-0.70,-0.82,2.46,-2.57,-1.04,2.57,-1.66,-1.07,2.73,-1.69,-0.15,-1.24,-2.20,0.65,0.62,-2.04,1.00,0.29,-0.92,0.87,-0.15,-0.53,1.21,0.53,-0.60,0.57,-0.37,-0.40,2.41,EX_TROU
0.84,1.81,-2.38,0.96,0.36,-0.76,1.38,0.21,-1.74,2.03,0.09,-2.13,2.68,-1.81,-1.43,0.10,-0.60,-0.77,3.54,-0.92,-0.96,-0.96,-1.90,0.28,1.24,1.06,0.63,-1.01,-0.05,0.65,0.39,-2.42,1.05,0.56,-0.68,0.29,-0.46,-0.58,2.52,-0.17,0.23,0.86,-0.77,0.42,3.26,EX_TROU
0.97,0.86,-1.32,0.90,0.54,-1.05,1.14,0.22,-1.51,1.76,-0.19,-1.39,0.55,-0.26,-1.26,-0.21,-0.92,-0.47,4.09,-1.30,-1.48,-1.33,-2.16,0.18,2.42,-1.43,0.16,-0.83,-1.87,0.18,0.06,-1.37,0.37,0.13,-1.29,0.37,-0.44,-0.45,1.71,0.30,-0.46,2.21,-0.37,0.37,2.20,EX_TROU
2.03,0.46,-2.62,1.24,1.22,-1.09,5.69,-0.62,-2.32,1.75,-2.05,-1.25,0.17,-0.52,-0.59,0.67,-3.58,0.07,0.94,0.42,0.15,1.29,-4.72,0.95,0.11,-1.97,0.98,-0.49,-0.36,0.43,1.11,-1.45,0.55,-0.62,-0.06,0.96,0.32,-0.19,0.82,0.29,0.41,1.72,0.84,-0.11,0.41,EX_TROU
0.86,0.78,-1.06,1.83,0.45,-1.84,1.42,0.35,-1.69,1.41,0.31,-0.13,-1.49,0.17,-0.35,-0.50,-1.87,-0.04,1.23,-0.34,-0.03,0.83,-4.69,-0.02,1.50,-1.12,0.47,-0.12,-1.36,0.44,0.19,-1.28,1.25,0.25,-0.81,0.84,0.49,-1.72,1.68,-0.37,-0.65,1.67,0.53,-0.58,1.38,EX_TROU
0.95,0.76,-1.21,0.98,0.75,-1.43,1.92,0.20,-2.14,1.91,0.00,-1.66,2.86,-0.57,-2.18,2.34,-1.63,-0.98,2.99,-1.13,-1.10,1.30,-0.62,-0.32,-0.12,-3.88,0.83,0.50,-0.80,0.74,-1.57,-1.82,0.74,-0.04,-1.34,2.52,0.34,-1.10,0.48,-0.46,-1.08,1.68,0.09,-1.18,1.40,EX_TROU
0.22,0.30,-0.70,1.17,0.82,-2.49,3.93,-0.25,-3.90,1.21,0.50,-0.74,4.18,-1.10,-2.38,-0.15,-1.02,-0.12,-0.80,-1.93,0.35,1.02,-3.95,0.86,0.09,-1.85,0.67,-0.24,-0.82,0.97,-0.35,-1.21,1.90,-0.44,-0.64,1.18,-0.43,-0.10,3.02,1.24,0.44,0.85,-1.67,0.68,4.46,EX_TROU
1.18,0.36,-1.60,0.57,0.29,-0.61,2.75,-1.22,-2.21,1.01,-0.26,-1.26,2.92,-0.77,-0.50,0.76,-2.12,-0.01,0.83,-0.52,0.03,-0.02,-2.58,0.37,0.58,-3.45,1.16,-0.23,-0.23,0.53,0.29,-1.18,0.56,0.82,-1.18,1.11,-0.62,-0.63,1.45,1.42,-0.91,-0.08,0.51,-1.04,-0.72,EX_TROU
0.12,0.05,0.06,0.13,0.04,0.07,0.10,0.06,-0.19,-0.07,-0.04,-0.14,0.04,-0.03,-0.20,0.05,-0.19,-0.32,-0.03,-0.43,-0.42,-0.01,-0.69,-0.29,-0.07,-1.11,-0.24,0.01,-2.07,-0.37,0.16,-3.05,-0.39,0.61,-4.09,-0.58,-1.09,0.49,-0.13,2.00,1.75,-0.63,-0.20,2.59,0.40,NOT_EX
-0.07,-1.11,-0.24,0.01,-2.07,-0.37,0.16,-3.05,-0.39,0.61,-4.09,-0.58,-1.09,0.49,-0.13,2.00,1.75,-0.63,-0.20,2.59,0.40,-0.27,2.34,0.94,0.03,2.33,1.53,0.52,2.14,1.23,0.17,1.10,1.09,0.26,0.57,-0.18,-0.28,0.65,0.09,-0.26,-0.10,0.31,0.19,-3.33,-0.95,NOT_EX
-0.27,2.34,0.94,0.03,2.33,1.53,0.52,2.14,1.23,0.17,1.10,1.09,0.26,0.57,-0.18,-0.28,0.65,0.09,-0.26,-0.10,0.31,0.19,-3.33,-0.95,2.65,2.69,-0.63,-0.11,-0.07,-0.26,0.42,0.15,-0.32,0.53,0.07,-0.30,-0.12,-0.23,-0.11,-0.14,-0.30,-0.10,-0.31,-0.35,-0.14,NOT_EX
2.65,2.69,-0.63,-0.11,-0.07,-0.26,0.42,0.15,-0.32,0.53,0.07,-0.30,-0.12,-0.23,-0.11,-0.14,-0.30,-0.10,-0.31,-0.35,-0.14,-0.20,-0.52,-0.30,-0.06,-0.99,-0.28,0.01,-1.15,-0.40,-0.27,-3.00,-0.51,0.09,-6.22,-1.10,-0.66,-5.22,-1.77,-1.62,2.60,0.91,3.62,4.51,1.11,NOT_EX
-0.20,-0.52,-0.30,-0.06,-0.99,-0.28,0.01,-1.15,-0.40,-0.27,-3.00,-0.51,0.09,-6.22,-1.10,-0.66,-5.22,-1.77,-1.62,2.60,0.91,3.62,4.51,1.11,2.22,3.69,0.32,-0.42,3.62,1.75,-0.89,2.52,1.74,-0.37,0.14,1.74,-0.83,-0.63,1.39,-0.20,0.33,-0.02,0.50,-3.42,-1.98,NOT_EX
2.22,3.69,0.32,-0.42,3.62,1.75,-0.89,2.52,1.74,-0.37,0.14,1.74,-0.83,-0.63,1.39,-0.20,0.33,-0.02,0.50,-3.42,-1.98,-0.39,1.04,1.02,-0.27,-0.01,0.21,-0.03,-0.06,-0.06,1.20,0.04,-0.69,0.08,0.05,-0.33,0.05,-0.01,-0.31,-0.12,-0.04,-0.27,0.03,-0.01,-0.46,NOT_EX
-0.39,1.04,1.02,-0.27,-0.01,0.21,-0.03,-0.06,-0.06,1.20,0.04,-0.69,0.08,0.05,-0.33,0.05,-0.01,-0.31,-0.12,-0.04,-0.27,0.03,-0.01,-0.46,0.08,-0.12,-0.55,-0.05,-0.66,-0.55,-0.08,-1.97,-0.37,0.09,-3.90,-1.09,2.04,-5.86,-2.97,1.26,-1.41,-0.61,1.93,1.70,0.65,NOT_EX
0.08,-0.12,-0.55,-0.05,-0.66,-0.55,-0.08,-1.97,-0.37,0.09,-3.90,-1.09,2.04,-5.86,-2.97,1.26,-1.41,-0.61,1.93,1.70,0.65,0.00,3.82,0.84,-0.35,3.97,0.90,0.27,2.65,2.11,-0.35,1.61,1.69,-0.86,1.31,0.29,1.08,0.35,-0.20,-0.07,-0.89,-0.50,0.42,-4.36,-4.13,NOT_EX
0.00,3.82,0.84,-0.35,3.97,0.90,0.27,2.65,2.11,-0.35,1.61,1.69,-0.86,1.31,0.29,1.08,0.35,-0.20,-0.07,-0.89,-0.50,0.42,-4.36,-4.13,0.06,-0.69,0.30,1.49,-1.54,-1.14,0.30,0.07,-0.40,-0.08,-0.05,-0.22,-0.08,-0.01,-0.23,-0.08,-0.11,-0.32,-0.31,-0.20,-0.40,NOT_EX
0.06,-0.69,0.30,1.49,-1.54,-1.14,0.30,0.07,-0.40,-0.08,-0.05,-0.22,-0.08,-0.01,-0.23,-0.08,-0.11,-0.32,-0.31,-0.20,-0.40,-0.32,-0.23,-0.31,-0.37,-0.24,-0.30,-0.36,-1.06,-0.21,-0.18,-2.02,-0.70,-0.16,-3.98,-1.40,-0.33,-4.98,-1.56,-2.56,-0.98,-0.53,0.99,2.93,-0.47,NOT_EX
-0.32,-0.23,-0.31,-0.37,-0.24,-0.30,-0.36,-1.06,-0.21,-0.18,-2.02,-0.70,-0.16,-3.98,-1.40,-0.33,-4.98,-1.56,-2.56,-0.98,-0.53,0.99,2.93,-0.47,0.08,3.49,-0.46,-0.36,3.26,0.87,-0.39,3.34,0.81,-0.33,2.21,0.83,-0.41,0.72,1.13,-2.68,-0.65,1.27,1.39,-0.39,-0.56,NOT_EX
0.08,3.49,-0.46,-0.36,3.26,0.87,-0.39,3.34,0.81,-0.33,2.21,0.83,-0.41,0.72,1.13,-2.68,-0.65,1.27,1.39,-0.39,-0.56,-0.08,-2.38,-1.18,1.18,-1.73,-0.82,0.17,0.10,-0.46,0.29,0.13,-0.34,0.40,0.10,-0.38,0.50,0.19,-0.47,0.78,0.22,-0.45,0.35,0.10,-0.31,NOT_EX
-0.08,-2.38,-1.18,1.18,-1.73,-0.82,0.17,0.10,-0.46,0.29,0.13,-0.34,0.40,0.10,-0.38,0.50,0.19,-0.47,0.78,0.22,-0.45,0.35,0.10,-0.31,0.30,0.10,-0.33,0.08,-0.47,-0.22,0.29,-1.47,-0.17,0.45,-3.11,-0.77,0.39,-4.96,-1.04,1.10,-1.76,-2.46,0.03,0.44,1.32,NOT_EX
0.30,0.10,-0.33,0.08,-0.47,-0.22,0.29,-1.47,-0.17,0.45,-3.11,-0.77,0.39,-4.96,-1.04,1.10,-1.76,-2.46,0.03,0.44,1.32,0.82,2.37,1.78,-1.56,2.57,0.73,-1.24,2.98,0.77,-0.62,1.54,1.41,0.62,0.63,0.40,-2.77,0.33,0.05,-0.78,1.46,-0.25,0.49,0.02,-0.58,NOT_EX
0.82,2.37,1.78,-1.56,2.57,0.73,-1.24,2.98,0.77,-0.62,1.54,1.41,0.62,0.63,0.40,-2.77,0.33,0.05,-0.78,1.46,-0.25,0.49,0.02,-0.58,0.62,-0.05,-0.59,0.07,-0.15,-2.67,-0.33,-0.43,0.11,-0.08,-0.11,0.17,-0.04,-0.16,-0.04,-0.43,-0.16,0.10,-0.54,-0.13,0.31,NOT_EX
0.62,-0.05,-0.59,0.07,-0.15,-2.67,-0.33,-0.43,0.11,-0.08,-0.11,0.17,-0.04,-0.16,-0.04,-0.43,-0.16,0.10,-0.54,-0.13,0.31,-0.83,-0.20,0.29,-0.76,-0.17,0.26,0.08,-0.07,0.12,0.19,0.06,-0.32,-0.18,0.08,-0.42,-0.33,0.08,-0.41,-0.39,0.37,-1.02,-0.54,0.54,-0.78,NOT_EX
-0.83,-0.20,0.29,-0.76,-0.17,0.26,0.08,-0.07,0.12,0.19,0.06,-0.32,-0.18,0.08,-0.42,-0.33,0.08,-0.41,-0.39,0.37,-1.02,-0.54,0.54,-0.78,-0.56,0.58,-0.73,-1.50,0.59,-1.35,-2.43,0.61,-2.43,-2.80,0.98,-2.38,-3.16,1.58,-2.45,-2.43,2.78,-2.46,-2.25,2.75,-3.31,NOT_EX
-0.56,0.58,-0.73,-1.50,0.59,-1.35,-2.43,0.61,-2.43,-2.80,0.98,-2.38,-3.16,1.58,-2.45,-2.43,2.78,-2.46,-2.25,2.75,-3.31,-2.38,2.49,-3.38,-2.13,2.17,-3.56,-1.01,1.51,-1.76,-0.88,1.13,-1.40,-0.88,0.88,-0.89,-1.09,0.55,-0.98,-0.82,0.61,-1.14,0.52,-0.06,-0.06,NOT_EX
-2.38,2.49,-3.38,-2.13,2.17,-3.56,-1.01,1.51,-1.76,-0.88,1.13,-1.40,-0.88,0.88,-0.89,-1.09,0.55,-0.98,-0.82,0.61,-1.14,0.52,-0.06,-0.06,0.57,-0.07,-0.02,-0.69,0.01,-0.79,0.96,0.17,-0.74,0.15,0.16,-0.30,0.17,0.08,-0.23,0.12,0.08,-0.16,-0.00,0.04,-0.09,NOT_EX
0.57,-0.07,-0.02,-0.69,0.01,-0.79,0.96,0.17,-0.74,0.15,0.16,-0.30,0.17,0.08,-0.23,0.12,0.08,-0.16,-0.00,0.04,-0.09,-0.07,0.05,-0.15,-0.07,0.04,-0.13,-0.07,0.02,-0.25,-0.11,-0.93,-0.24,0.23,-2.27,-0.27,0.27,-3.52,-0.51,0.54,-4.83,-0.58,-3.47,-0.97,-0.06,NOT_EX
-0.07,0.05,-0.15,-0.07,0.04,-0.13,-0.07,0.02,-0.25,-0.11,-0.93,-0.24,0.23,-2.27,-0.27,0.27,-3.52,-0.51,0.54,-4.83,-0.58,-3.47,-0.97,-0.06,0.77,1.63,0.49,-2.01,2.73,1.46,-0.43,3.30,0.83,-0.80,2.48,0.93,-0.41,1.83,0.98,-0.31,0.90,0.53,-1.41,1.79,0.28,NOT_EX
0.77,1.63,0.49,-2.01,2.73,1.46,-0.43,3.30,0.83,-0.80,2.48,0.93,-0.41,1.83,0.98,-0.31,0.90,0.53,-1.41,1.79,0.28,0.22,0.46,-0.59,0.22,0.00,-0.41,-3.11,-1.04,2.02,-1.68,-0.24,1.06,0.22,-0.03,0.05,-0.60,-0.36,0.01,0.15,0.01,-0.41,0.30,0.02,-0.50,NOT_EX
0.22,0.46,-0.59,0.22,0.00,-0.41,-3.11,-1.04,2.02,-1.68,-0.24,1.06,0.22,-0.03,0.05,-0.60,-0.36,0.01,0.15,0.01,-0.41,0.30,0.02,-0.50,0.24,-0.05,-0.52,0.18,-0.02,-0.58,-0.06,-0.29,-0.38,-0.03,-0.61,-0.32,-0.22,-1.24,-0.26,-0.57,-2.93,-0.57,-0.15,-6.56,-1.48,NOT_EX
0.24,-0.05,-0.52,0.18,-0.02,-0.58,-0.06,-0.29,-0.38,-0.03,-0.61,-0.32,-0.22,-1.24,-0.26,-0.57,-2.93,-0.57,-0.15,-6.56,-1.48,3.58,-4.02,-3.86,1.82,1.39,-0.01,1.69,3.01,0.63,2.00,2.65,2.05,1.83,1.69,3.15,0.73,1.83,1.84,-1.50,0.79,0.41,-0.38,1.31,0.38,NOT_EX
3.58,-4.02,-3.86,1.82,1.39,-0.01,1.69,3.01,0.63,2.00,2.65,2.05,1.83,1.69,3.15,0.73,1.83,1.84,-1.50,0.79,0.41,-0.38,1.31,0.38,-0.43,0.57,-0.04,1.33,0.89,-1.84,-1.59,-0.15,1.10,1.16,-1.12,-0.86,-0.09,0.05,-0.01,0.25,-0.01,-0.31,1.14,0.16,-0.93,NOT_EX
-0.43,0.57,-0.04,1.33,0.89,-1.84,-1.59,-0.15,1.10,1.16,-1.12,-0.86,-0.09,0.05,-0.01,0.25,-0.01,-0.31,1.14,0.16,-0.93,1.11,0.23,-0.83,0.25,0.06,-0.57,0.20,0.00,-0.68,-0.17,-0.27,-0.43,0.02,-0.89,-0.36,-0.13,-1.29,-0.32,0.37,-4.18,-1.99,0.26,-4.64,-1.89,NOT_EX
